343300	What are some good alternatives to use cases when the system has no actors?	I'm working on a software and hardware system which is completely autonomous in its activities. There is no user involved and one external system which data is sent to. There are a lot of different activities and processes going on inside the system, but they cannot be modelled well with use cases as these are all internal. There is, however, one use case and that is sending the data to the external system, but it is not very representative of the system.  I am developing this project using SCRUM and wanted to have some use cases or user stories to base my sprints on or build part of my backlog with. In our team we have traditionally used these to do this.  I was thinking about using something like process models for these activvities but it seems non-standard and slow or hard to explain to my manager and client.  What are alternatives to representing a userless system in such a way that it is clear to business and IT stakeholders and, less importantly, can be used as the basis for agile sprints, much like use cases and user stories? 	TRUE
343048	Should &quot;between x and y&quot; be commutative?	In my application there are some predefined expression templates that can be used to filter data. One of them is 'between x and y'. A QA engineer claims that there is a defect in its definition, because 'between 100 and 200' gives different results than 'between 200 and 100'. The expression is internally translated to 'value &gt;= x and value &lt;= y', so obviously there are no results when the second boundary is lower than the first one. I have checked that the same behavior is in SQL - 'between x and y' assumes that y >= x or there are no results. It means that the operator is not commutative, at least in SQL.  So, is the QA right that 'between x and y' should be commutative? 	FALSE
342846	What best way to document the requirements?	We have 3 different systems which exchanges data on a regular basis. There are    Some standard mappings between fields (Ex: field Category= A or B depending on input). Indirect mappings between fields. (Ex: field Prio= A or B depending on input along severity) Filling Mandatory  fields (Ex: Summary) Standard Workflows. Indirect workflows. Some specific functional and non-functional requirements.   Writing as text is too much as it has only long textual data. I am wondering how we could write such requirements? User stories?  Thanks 	TRUE
339568	Which should be done first: use cases or user stories?	I've heard both about use cases (I'm talking about the description, not the diagram) and user stories being used to gather requirements and organize them better.  I work alone, so I'm just trying to find the best way to organize requirements, to understand what has to be done in the development. I don't have, nor need, any formal methodologies with huge documents and so forth.  User stories I've seem being used to build the product backlog, which contains everything that needs to be done in the development.  Use cases, on the other hand, provide a description of how things are done in the system, the flow of interaction between external actors and the system.  It seems to me that for one use case there are several user stories.  This leads me to the following question: when discovering requirements, what should I do first? Find and write user stories or find and write use cases? Or they should be done 'at the same time' somehow?  I'm actually quite confused. Regarding use cases and user stories, for a developer who works alone, what is a good workflow, to use these methodologies correctly in order to have a better development? 	TRUE
342743	Requirement Specification - How to write an &quot;as much as possible&quot; requisite	I have a few requirements of the type    'the system shall be as modular as possible (to allow distributed installation and reduce cabling)'  'to reduce development and maintenance costs, the same hardware shall be used for different subsystem's when possible'   I see these as ambigous. Can anyone think of a way of writing them unambigously? 	TRUE
342733	users&#39; consent for user requirement specification document	I'm working for a software development company. The question that I have is whether should we present a user requirements specifications document for the customer/s before we start developing the actual system from scratch?  	TRUE
342520	Do requirements belong in an action plan?	I am writing an action plan for a personal software project, which I will do research on before and during development. I think the name 'action plan' does a decent job describing what it is used for. The research report that will be written after the action plan, will be finished at the same time the application is done. UML diagrams are part of the research, but what about requirements? Is knowing the requirements part of the plan or do you need to have done some decent research before knowing what they are?  Here are headings of my action plan so far, excluding general purpose report headings such as 'Introduction' and the like, to give some context of what, I think, is supposed to be in the plan:   Background Scope Problem analysis Goal (research question) Research method Stakeholders (me) Strategy (version control, tools, testing, etc) Risk analysis (time, costs, etc)   I guess the 'Requirements' heading would be inbetween the headings 'Strategy' and 'Risk analysis', but I am not sure if they should be in the report at all. 	TRUE
270134	When to stop functional decomposition and commence algorithm design	In all my experience decomposing functional requirements from the top down through a hierarchy and successfully using that hierarchy as the basis for building and implementing some pretty cool systems from the bottom up, it shames me to admit that I do not have a guaranteed method for ensuring that all the levels in the functional decomposition hierarchy are at that perfect place to decompose no further.  The question is:  What are the tangible flags or indicators or signals to use that confirm that functional decomposition to a given leaf is both complete and correct so that algorithm design can commence.  	FALSE
121289	What is the difference between requirements and specifications?	I've been tasked with developing requirements and specifications for a project our group is starting.  I realized that I don't know the difference; a Google search just confused me more -- it seems some people say that specifications are requirements, but at a lower level. 	TRUE
340019	What is the importance of the vision document and how it helps development?	I'm a developer that works alone, and recently, searching for what kinds of documents I still could benefit, even though I don't require anything formal, I've read that one document that still is highly recomended to write is the project vision document.  I found it described as a short document (a page and a half or two) containing what problem has to be solved, how it will be solved and how the end user will benefit from the solution.  Reading more, it seems that this document is one extremely important input to discover the requirements and finaly the user stories.  In that case, considering that this is, as I understood, the first step when starting to build a software, what is the importance of this document, and how is it used so that it helps the development?  I still don't fully get how such a simple and short document can be that important and help that much.  How is this document important and how it is used to help the development process? In particular, what is the role of this document in the requirements gathering process? 	TRUE
340076	How to write System requirements - not all architectures fulfill all requirements	We have a system that is largely configurable, that can be organized in different architectures, and I'm struggling to write its requirement specification. I'll give an example   Module 1 does A Module 2 does B Module 3 does C   The system can be configured to have any combination or all of the three modules. How do I write the requirement?   1) The system shall be configurable by Engineering to do A.  2) The system shall be configurable by Engineering to do B.  3) The system shall be configurable by Engineering to do C.  4) The system shall be able to do A.  5) The system shall be able to do B.  6) The system shall be able to do C.  I like the first 3. The next 3 however will not necessarily always be true (if system is configured with modules A and B, requirement 6 will be false).  Shall I complete requirements 4 to 6 with 'if the system is configured to do so'? Are 4 to 6 necesssary at all?  Thanks for your help!  EDIT: So basically the question is, how do you write a requirement when the system should be able to something only under a certain configuration? 	TRUE
339048	One-person, informal project - creating good requirements	(For more backstory/explanation, see my previous question.)  I'm a middle school student working on a very, very informal project; my problem statement is as follows:     There is no way for theoreticians, researchers, and students in the field of quantum computing to simulate and test complex, large quantum circuits in an intuitive, efficient way without creating the code for the application themselves. A web application that works in popular browsers with an simple interface that could accurately produce results on the outcomes of quantum algorithms, error correction codes, entanglement, decoherence, and the other aspects of both an ideal and realistic interface would allow professionals and students alike to test their ideas and get a better understanding of the field of quantum computing.   So, as I am working through the book Code Complete, the next step was to list requirements. As I've never done this before and it is such an informal project, I am unsure if the requirements list I came up with is any good, or if there are improvements that should be made to it. So here's the list:   Takes in as input starting state of the qubits, each gate to be applied to which qubit, how many qubits should be used, and what implementation of quantum computing they'd like to test in (for decoherence time estimates). Outputs should be current state of every qubit and probability of |0> and |1> state for every qubit. Outputs should be given on the website and downloadable along with inputs in a text file.  State of qubits should be a vector, probability should be a number from 0 to 1, gates should be one of several commonly used gates or the custom gate option. Inputs for gates should be one of several buttons (pressed). Inputs for state and number of qubits should be integer input. Once user inputs data and presses the button to compute, it should not take very long to produce the answer (e.g., one minute max for 5 qubit calculations is one benchmark). Should be a website interface, with input blanks based on previous user input, i.e., create an account to save your simulations (takes in email and password), then a tab to look at previous text files from simulations and a tab to create a new simulation. Then, the user would input the number of qubits and starting state of qubits, click next and it will have you list gates for 1st qubit, click done, 2nd qubit, etc. If the option inputted is custom gate, a blank pops up where you can fill in the necessary data for the gate. When done, it transitions to a 'calculating' style screen, and then gives the result and text file to download, with an option to save and an option to start over (last option available throughout). The safety of the user's email, password, and text files must be high, as there could be important/confidential research-related information stored there. Place on site to report bugs and request improvements. Has common quantum gates available and a custom gate option. Simulates decoherence, entanglement, and other common features of quantum computing. Allows choice between ideal (no decoherence) and non-ideal (decoherence) quantum computer. Generalizable to large numbers of qubits (runs as efficiently as possible).  Documentation on-site for users. Accurate results (basic cases, at minimum, checked against accepted results. Option to make text files public/private and a location to access public simulations?  	TRUE
338788	Correct Use Case in S/W requirements	So in S/W Requirements how to know a correct use case ?  for Example :      this one here seems wrong but I'm not sure  	TRUE
257240	Question about requirements	I know that functional requirements are requirements that tell the system what to do while non-functional requirements are about quality and constraints. For below requirements, which of these will fall under non-functional or functional?   UI must be graphical in nature. I would put this under non-functional requirements because it talks about the quality of the system. I am not too sure. Users must be able to view information instantly. This could be functional but at the same time, the adverb 'instantly' could be related to performance. So that could also fall under non-functional requirements Every user should run on a separate client process. This tells the system to run a process for each user. This could be functional, although I am not too sure, as this could be related how the system is implemented.  	TRUE
250051	More requirements in a single use case - correct?	I have been arguying with a developer who insists that 1 functional request (FR) == 1 use case (UC). I think that is nonsense as there are requirements often describing situations arising from the same point - for this the use cases have alternate flows.  For example:  FR01 - User can log in FR02 - User's account will be locked after 3 incorrect passwords. FR03 - Logged user can log out   I believe all these can be nicely captured within a single use case, describing the interaction between the user and the system.  But maybe I am missing something?  EDIT: According to the book 'Use Case Modeling' from Bittner, Spence:      a use case contains a set of description of requirements, the requirements   are presented in the form of narrative rather than  an itemized list...   ... So I would say definitely more requirements can be captured within a single use case. 	TRUE
111301	Challenges to the Agile approach on government projects	A previous Agile discussion here had good answers specifying what is critical to the success of implementing Agile methodology in software development.  Most of the points were the typical organizational and management challenges, but one point worries me and it is that the client must be involved throughout the process.  The client is the one thing that you cannot control realistically, perhaps your business model gears you to government contracted work for instance where an intensely strict contract obligates the company to:   Provide X features exactly as requested Feature requests will be thrown over a wall, don't bother us we don't want to hear it. There is no concept of feature priority in the customer's mind, they are all important or we wouldn't have asked for them. The project will cost no more and no less than Y regardless of overruns or deadlines. Absolute, strict, final and non-negotiable deadline for complete delivery of all work.   We have never worked with such a client before but the money on the project is just too good to pass up.  We need this work.  I came here and worked HARD to change processes within to move towards Agile development and here I don't know how to reconcile where this project fits into our new process.   I have never before had the luxury of open-minded hands-off management that trusted me to lead the development team and processes down this path and now that we are here I can't honestly tell myself that this project will truly be done in an Agile way.  I feel like management trusted me to lead this path and that I let them down because this situation we are in now so clearly calls for Waterfall.  I am afraid that I might lose their trust if I backtrack now.  Other answers like the one here say Agile is impossible with this kind of client, do you agree?  Have any of you been in a similar situation and made it work?  What strategies did you implement to make Agile happen successfully? 	FALSE
195863	Requirement gathering in an agile methodology	In the great book User Stories Applied the author specified the following process for trawling requirements in the form of user stories:  Create user roles (personas) --> brainstorm user goals for each role --> Write user stories --> estimate all user stories --> prioritizes stories --> select some user stories for the first release --> write acceptance criteria for each story --> divide each story into tasks --> estimate tasks  However, I don't get why ALL stories should be estimated first and if they need to be estimated why leave the acceptance criteria out of the story till it's time to work on it?  Next thing is about the acceptance criteria itself, in the book acceptance criteria where simple statements as:   test with Master Card for payment. test with Visa for payment.   Isn't the Given... When... Then... format better for writing acceptance tests?  Last thing is about breaking user stories to tasks, why bother re-estimating the tasks when the task itself was estimated in story point? 	TRUE
200740	Use case decomposition for class registration system	I am currently working on refactoring a summer camp registration system to include some new features and will also be using it as the basis for a new after-school class registration system.  For this new version of the system, I want to start out by writing use case descriptions for the registration process (and ultimately I plan to document all the use cases).  I understand that the purpose of a use case is to accomplish a user's goal, but I'm still not sure how the registration process should be divided into use cases.  Here are the options I've been thinking about:   One big 'Register Student(s) For Classes' use case Divide it into separate use cases: 'Enter Student Information', 'Select Classes', 'Pay for Registrations' Have separate use cases but also have a 'Register Student(s) For Classes' use case which 'includes' the more granular use cases   Another factor to consider is timing: parents may want to enter their students' basic information (name, age, etc.) prior to the time when registration begins, but of course some parents will complete the whole registration process in one sitting. Also, payment won't always immediately follow class selection; in some cases parents will be allowed to complete their payment later (within a 48 hour window).  I read some articles about use cases on Alistair Cockburn's website but I'm still confused as to what the guidelines are for dividing up use cases in a case like this.  My inclination is to go with option 3 since the system will have a wizard interface that could potentially guide the user through the registration from start to end, accomplishing the 'user goal' of registering his/her student(s) for classes, but the 'included' use cases could also be initiated on their own. I was also wondering if I should have a separate 'Modify Class Selections' use case for the case when the parent logs back into the system later and changes class selections on behalf of the student, or whether that should just be an alternative scenario of the 'Select Classes' use case.  What would you recommend, and why? What guidelines should be used in general when analyzing use case boundaries, beyond the idea of a 'user goal'?    Update:  I found this quote from the first chapter of Alistair Cockburn's book to be helpful:     Depending on the level of view needed at the time, the writer will   choose to describe a multi-sitting or summary goal, a single-sitting or   user goal, or a part of a user goal, or subfunction. Communicating   which of these is being described is so important that my students   have come up with two different gradients to describe them: by height   relative to sea level (above sea level, at sea level, underwater), and   by color (white, blue, indigo).   It seems to me that 'Register Student(s)' is a summary level goal, since it could potentially take multiple sittings to complete. The line is blurred in this case, but I think this idea of a summary use case suggests that my approach #3 above is a reasonable one. 	TRUE
186986	Use Cases with respect to downstream systems	Use cases are primarily meant for interaction between user and a system. It could be used for interaction between system and another system. The actors are primarily roles.   It is easy to document the use cases for a front end application like a portal where in all the activities and role performing the activity could be defined. However if the system is an order management or provisioning system which a downstream system how could the use cases be documented?  Example: An order management application may responsible for processing orders for type new install , change of service , cancel , reschedule , suspend , restart etc.These transactions could be triggered by from different sources by different means (service call , entry placed in db which OM application polls , order placed in jms queue - however I assume these have no relation to use case). Once an order is received Order Management application might have to interact with different applications (credit check , shipping , provisioning , activation , billing etc) depending on the order type.      I have an application that receives data from an upstream application. My application consumes webservices exposed by multiple other applications in order to fulfill a task. The data flows through multiple applications before reaching the upstream system which sends messages to my application. The activities that my application does are install, disconnect , suspend, restore etc using multiple services that it consumes.  When I read posts on having system as actors, the primary aim seems to be demarcating and defining the interfaces properly. In the scenario above assuming the upstream system is A, my application is B and the applications that my application consumes are C, D, and E.    My aplication performs install , disconnect , restrat and suspend. Are these the activities? Will the primary actor be the system sending messages to my application? I can't think of this as a role and also there no interaction between the upstream application and my application after the point when my application recieves a message. How can I define the external applications that my application consumes? as actor or activity? or i need not care about these in use case diagram?   When you take an interaction between user and a system for shopping a product - you will list the series of interations between you and the software. However what software does internally is not specified.  Here in my case , since it is a downstream system , the upstream system sends only one message and there is no series of interaction. Hence I am in a quandry as to how I should define the scenarios. 	TRUE
111384	Writing use cases for a rather complex scenario	I'm trying to improve my use-case writing skills but I'm stuck on a certain scenario.  The idea is that there are a bunch of entries in a task list (some kind of todo list). Now the user wishes to process the list (divide it amongst other lists). He can do this by answering a series of questions / completing extra data. Based on the choices of the user the system perform different actions on the task.  I'm really confused on how to write this down in a use case.  What I was thinking is something like (I'm only writing down the main success scenario):  Use Case: Process Inbox Primary Actor: User      1. User indicates he/she wants to sort his/her inbox 2. System presents the next question and provides possible actions 3. User makes choice  _steps 2-3 get repeated until inbox is empty_   The problem with this is that it's not specific enough so something else I was thinking of is to make sub use-cases for all the different steps in the question process like:  Use Case: Handle Project Level: Sub Use-case Primary Actor: System      1. System requests additional information (description, due date) from user. 2. User completes data 3. System classifies the task as a Project   What I'm puzzled about here is:   How to include this sub use-case in my main scenario in a proper way How to indicate that after this action, the user starts again from step 2 in the main use case.   I was thinking of using extensions in which I include the different sub use-cases but it's getting pretty confusing.  So to bundle this request into one question:  Can someone clear up how you would usually tackle this kind of scenarios and/or provide me a basic possible solution for this example?  Thanks in advance ;)  If anyone is interested, the flowchart of questions I'm intending to use is from David Allen's book Getting Things Done: link to diagram 	TRUE
84167	What design and planning techniques are the most suitable for individual projects?	This summer I'd like to develop a number of applications, all of them relatively small, yet risky -they're complex, I'm inexperienced-. I'm gonna work on my own because my classmates or other IT people I know really don't have a genuine interest in programming (I swear!).  Besides from making good code, I'd like to analyze, design and plan everything correctly. Probably applying standard methodologies would be excesive for a single-person project wouldn't it be?  So, what lifecycle and diagrams should I use? In college I've been taught only a very superficial approach to software engineering. 	FALSE
33722	What is the difference between requirements Elicitation and Requirements Analysis in the real world?	My question aim to draw a fine line between Requirements Elicitation and Requirements Analysis. What is the difference between these two? 	TRUE
336942	How to represent a function performed by the system?	In use case modelling, if I have functions that have to be done by the system itself (without actors), how can I represent them?  For example, sending SMS message, compute bus route, or notify someone when a change occur. 	TRUE
186843	Agile Development &amp; Interaction with Developers	I have read in few blogs that as part of agile development , the product owner closely interact with developers to state their requirements and come up with a solution. However in case of a large project (in terms of number of applications involved) involving multiple systems , is this possible? Shouldn't the project have a business analyst / solution designer in order to capture the requirements properly and come up with a solution which states how the the requirement could be fulfilled and which systems must do what activity? 	TRUE
186868	Functional Requirements / Specification and relationship to DEV and QA	Functional Requirements state 'WHAT' needs to be done from a user's perspective Functional Specification state 'HOW' it needs to be done from technical standpoint.  Do QA teams focus and Functional Requirements whereas development team focus primarily on functional specification though they need to have an understanding of functional requirements?  I assume QA would sign off the product as long as the functional requirements are met irrespective of whether the functional specification is followed or not. Is my assumption correct? 	TRUE
186995	Question on System Requirement	I have a scenario where a specific webservice must be consumed based on the state to setup user info. For instance if the state is NY or NJ call service A , if state is WA call service B etc. But specifying what service must be called is I guess is 'HOW' to setup a user info and not a 'WHAT'.  So should I just have single requirement stating system must have the capbality to setup up user info based on state?  EDIT: I would also like to add that the services implemented for different states might want different info to be provided in addition to basic details such as first name and last name. Should the services , input to the services , output from the service , what the program needs to do with the output etc be part of system requirements? I guess all these deal with 'HOW' more than 'WHAT' - hence is it in the requirements realm? 	TRUE
196718	In a functional requirements document, is the Assumptions section dangerous?	I am currently a reviewer on a Best Practices document for Developers or Business Analysts in writing a Functional Requirements document.  This document is not necessarily a template for functional requirements documents, but a guide to what elements are necessary, optional, and dangerous to include a Functional Requirements document.  The author of the document states that:     Functional Requirements documents should NEVER have an Assumptions section!  Do not assume anything about what people know about this application or any external issues surrounding it.   I am not sure that I agree with this sentiment but don't really have the words to refute it either.  In a perfect world the analyst will have time to properly analyze every stakeholder input and every possible external issue but inevitably due to time constraints and other issues some assumptions need to be made.  Is this a bad idea because it is too easy for the intellectually lazy to declare assumptions rather than requirements?  If not then why do you think Assumptions are a good idea?  EDIT: To clarify, I am not asking about the Assumptions section of technical documentation but of an Assumptions section in a requirements document written by a non-technical business analyst. 	TRUE
209124	First step in analysing a proposed system	A client asked us to automate his offline paper-based processes. He sent us a copy of the physical forms that he uses.  Our team met and discussed how the navigation should be, what major components would exist in the UI. That's it.  Problem is, we don't have actual 'written' requirements. With a lack of an actual business/system analyst in our company, what are the steps that we should take to reach the point where we are ready to start developing the system? 	TRUE
312642	Do I have to gather requirements from external stakeholders?	I am making an online ordering system for a restaurant as part of an A level school project.   Do I have to include the restaurant's customers in the development stages? Do I need to have requirements from the owner of the restaurant as well as from the customers? 😣  	TRUE
230428	Is rapid prototyping incompatible with software requirements specification?	From what I've learned last term on SWE courses, a big part of it is writing documents, so it seems that a software requirements specification (SRS) should earn points for my end-of-course project.  However, I will be more comfortable if I use prototyping, i.e., I make a small thing that works for the most trivial of situations and gradually add up features and improvements. LVS 68:1996 doesn't seem to recommend mixing these two things together.   Is it possible to still maintain my preferred approach to development, and have some usable requirement specification document?  	TRUE
336281	Can a user story have a child user story?	I'm working on an update of an existing medical software and I defined user stories together with some end users. If you're not familiar with medical environments: A doctor usually has multiple patients. Each patient has multiple cases (broken leg, skin disease, etc). In medical terms, a case will be closed once the patient was treated. This might happen after a few days (illness) or sometimes weeks or months (e.g. if physiotherapy is involved). However, in most medical software, cases have to be closed after a predefined timespan (couple of days or after a month) for the billing, because most health insurances will only pay for closed cases.  The doctors in most hospitals and clinics here use a standardized form when they have a consultation with their patients, the APE Form (Annual Physical Exam).  The UI of the software is not very user friendly, therefore a big part of my work will be to improve the user experience. The UI of the cases of the current version looks very different to the APE Form and specially new doctors have troubles with the UI because of that. Therefore we want to change the UI, that it looks more like an APE Form. Now I've got the following 2 user stories and it seems that the 2nd user story is a child of the 1st one.   1st user story:     As a doctor, I expect a case in the software to look like the APE Form.   2nd user story:     As a doctor, I want to see the whole medical history in a patient case, to get a quick overview of the medical data (see attachment)    Is this correct? In all projects I've worked before, user stories were always either completly independent (means no parent) or the child of a feature. That's why I'm not sure if a user story can have another user story as a child. 	TRUE
336150	Validating an app&#39;s feature	I am currently coding a productive study app. In my app, the user can input a list of productive, non-productive and necessary tasks which he will be doing throughout a period of time. The user is able to click which task he is going to work on and the app will track the time he has spent on that specific task. At the end, the app will display different pie charts showing the time he spent on each task. One of the features that my app will have is that it will track the rate at which the user changes his task from the productive to non-productive tag in one hour and it would take the average among different hours. The idea is that if his switch rate is too high then it means that he is not being productive. How can I support the validity of the feature? like how do I show that the switch rate would show whether the user is being productive or not?. Do I have to support it with some research?  I am currently taking a software engineering course and I have to present the app to the whole class. The thing is that if I claim to have added that specific feature on the app, someone may ask 'where is the research that supports that this feature would indeed show wheter I am being productive or not?' 	FALSE
190399	Conducting a requirements analysis interview	Why do requirements interviews never pan out as they are planned - and how do I prepare for that? I'm looking for the following kind of help regarding how to prepare for these interviews and what I can pay attention to in order to make the most of them.  My information project, centered around management reporting within a firm, is currently in it's definition stage. All my stakeholders are managers of greater or lesser scope.   I had my previous two interviews planned out quite extensively, but on both occasions my interviewees both went off in completely different tangents, delivering quite interesting results. I completely ignored the question flow I had prepared, and tried to go along with the interviewees. But instead of going towards a common concept that can be developed on, I feel that I get in-depth pictures of each individual's local information requirements.  How can I conduct an interview that helps me get the participants on board and thinking towards a common solution, but doesn't inhibit their own thoughts which deliver me interesting material on data sources, formatting and communication paths? 	TRUE
186790	How to identify (business) processes for automation?	I recently started at a company and am working on statistical data analysis and data handling (market research). A lot of my tasks were previously done entirely by hand, so I created a few tools to automate much of my work.  My boss asked if I could go ahead and look for other automation-possibilities. I certainly have the time and skill, but I don't know how to find processes which would be good candidates to be automated.    I could ask co-workers, but most of them don't understand what is easy to automate and what isn't. I believe that there are  processes for this sort of thing - but I don't know enough to start Googling.  What comes before requirements discovery and analysis?  How do I identify business processes that will be more efficient as automated tasks? 	FALSE
186721	Level of detail in System Requirements	I've read in multiple places that the requirements must not be influenced by solution and must not contain solution. So in the below example , please can you help in letting me which is correct -  Application A is interacting with Application B to install a new service / change the service type and disconnect a service. There 3 different service types 1,2 and 3. Application B does not support changing service from 1 to 2 or 1 to 3. Hence 1 must be disconnected and then 2 and 3 must be added. However service can be changed from 2 to 3 or 3 to 2 directly.   In the above case , changing the service from 1 to 2 or 1 to 3 is a system level contraint. However from an end user's perspective this is a service change.  In the above case , should I have a single system requirement stating system shall allow service to be changed for all the service types supported or should I have 2 different system requirement - 1 stating which all services can be upgraded directly and the 2nd stating in which cases service needs to be disconnected and installed? 	TRUE
320169	condensing business requirements into technical specs	I work in the IT function at a large retailer and we have just started a project with the business to redesign a key system for our Website.   The business users know they want to update the system and improve it. They have some very very high level principles around how it should work but that's about it.   Management want the dev team to start 'doing stuff' because there is resource available.  I'm struggling to think about the best way to spend our time as a dev team. Sitting down with the business users hasn't yielded much more than a few more very high level principles or things they don't want it to do but certainly nothing I would consider approaching requirements.   How can you link concrete implementation of features to vague business requirements and ensure that the business will be happy with the results, given a lack of technical expertise and buy in from a business? 	TRUE
335437	Are non-functional requirements elicited in parallel with or after the functional requirements?	I'm studying for the CPRE Foundation Level exam from the International Requirements Engineering Board. In the exam, there is a statement:     Quality Requirements are elicited after the Functional Requirements.   The answer to this statement is provided as false. Does this mean that quality requirements should be elicited before the functional requirements or at the same time as the functional requirements? 	TRUE
166645	How to handle this unfortunately non hypothetical situation with end-users?	I work in a medium sized company but with a very small IT force.  Last year (2011), I wrote an application that is very popular with a large group of end-users.  We hit a deadline at the end of last year and some functionality (I will call funcA from now on) was not added into the application that was wanted at the very end.  So, this application has been running in live/production since the end of 2011, I might add without issue.  Yesterday, a whole group of end-users started complaining that funcA that was never in the application is no longer working.  Our priority at this company is that if an application is broken it must be fixed first prior to prioritized projects.  I have compared code and queries and there is no difference since 2011, which is proofA.  I then was able to get one of the end-users to admit that it never worked proofB, but since then that end-user has went back and said that it was working previously... I believe the horde of end-users has assimilated her.  I have also reviewed my notes for this project which has requirements and daily updates regarding the project which specifically states, 'funcA not achieved due to time constraints', proofC.    I have spoken with many of them and I can see where they could be confused as they are very far from a programming background, but I also know they are intelligent enough to act in a group in order to bypass project prioritization orders in order to get functionality that they want to make their job easier.  The worst part is is that now group think is setting in and my boss and the head of IT is actually starting to believe them, even though there is no code or query changes.  As far as reviewing the state of the logic it is very cut and dry to the point of if 1 = 1, funcA will not work.  So, this is the end of the description of my scenario, but I am trying not to get severally dinged on my performance metrics due to this which would essentially have me moved to fixing a production problem that doesn't exist that will probably take over 1 month. 	FALSE
332967	Requirements with units in Software Design Document?	I am new to the software design lifecycle and the various processes that it consists of. I was taught/told recently that units should not be included in the SDD because the software cannot 'test' those requirements because units do not mean anything in the software domain.  An example of this could be..  '..shall...occur within 100ms' or  '..shall..be within 2.5 volts and 6.4 volts'  The argument is that the software when doing unit testing, cannot measure time, and therefore requirements in the SDD cannot have units. Similarily, if you are using an analog to digital converter (ADC), the software does not know about volts, it only knows the value the ADC has converted.  So the examples above should be changed to...  '..shall...occur within 40 counts' or  '..shall..be within 1304 and 2041'  Since this is a new area for me, I would like to know how different industries would handle the SDD (in a general sense) and if units should be included in SDDs. This may be automotive, or consumer markets.  My current industry is aerospace, so we follow DO-178. Does the same answer still apply to more regulated industries such as Aerospace ? 	FALSE
332648	Requirements for an hierarchy design in C++ for integer C types extension. Interface design problem	I'm trying to design a hierarchy classes that extends the integers C types. What I'm trying to achieve is basically the following:  I have a basic class called Integer this class is an abstract class, the only thing I wish it would provide is basically the basic operations between integers, namely +,-,*,/,&amp;,^,|,~,etc if I'm missing something, just the interface no implementation. Then I would subclass such class with StaticInteger and DynamicInteger the difference is that the StaticInteger uses templates to describes the size of the type at compile time, while DynamicInteger the size can be changed at run time.  Some use case would be the following for both classes:  StaticInteger&lt;14&gt; is1 = 3; StaticInteger&lt;32&gt; is2 = 15; StaticInteger&lt;16&gt; is3 = is1 + is2;  DynamicInteger id1; id1.setWidth(14); id1.setWidth(16); id1 = is1;   Internally the data is represented by using arrays, so for example the resizing in the dynamic type would be achieved using new/delete operators;  Basically what puzzles me is how to properly design the interface of the base abstract class Integer. Let's say I would design straightly the class StaticInteger I woudl try to do something like:  template &lt;int L&gt; class StaticInteger { public:   //bla bla   template &lt;int M&gt;   StaticInteger&lt;L&gt; operator+(StaticInteger&lt;M&gt; x); private:   //bla bla };   The dynamic instead would be  class DynamicInteger {  public:    DynamicInteger operator+(DynamicInteger x);  private: };   but how would I specify the interface that would cover any possible interface of such operator? Between static and dynamic I think is clear that in general for a given operator the algorithm implementation could differ.  Just a further note, I do understand there's probably a philosophical problem behind what I'm trying to do, since an operator is actually a function in C++, and to be properly defined it requires all the types specified a priory, in the base class.  Update : Just an alternative design, I was thinking maybe I could abstract the concept of operations using a separate class (like a strategy pattern).   	FALSE
325191	When are requirements good enough for implementation	I've been recently thinking about the following question:  When are requirements good enough for implementation?  I'm trying to create a checklist of some sort that can at least semi-objectively answer this question.  Here are some of my thoughts about methods and checks to ensure good requirements:   Ambiguity Poll (are the requirements precise enough for the development team)  Non-functional requirements are defined  Exclusive use of defined ubiquitous language 'Conditions of Statisfaction' are defined by the customer Business Value and Technical Value are clear and communicated   Please share your thoughts. 	TRUE
